bay,pH,EC
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
202,6.1,2.4
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
203,6,2.2
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
204,5.9,2.4
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
205,5.9,2.2
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
206,5.8,2.4
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
207,5.7,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
208,5.8,2.3
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
209,5.7,2.2
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
210,5.7,2.4
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
201,6.3,2.3
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
202,6.3,2.5
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
203,6.2,2.3
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
204,6.2,2.7
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
205,5.9,2.3
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
206,6,2.7
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
207,6,2.3
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
208,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
209,6.1,2.4
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
210,6.2,2.6
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
201,6.2,2.3
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
202,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
203,6.2,2.4
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
204,6,2.7
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
206,5.9,2.8
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
209,5.9,2.4
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
202,5.9,2.7
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
204,6.1,2.9
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
206,6,2.9
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
208,6.1,2.6
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
209,5.9,2.5
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
210,5.9,2.8
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
201,5.9,2.4
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
202,5.9,2.8
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
203,5.9,2.4
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
204,6.1,2.7
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
205,6,2.4
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
206,6,2.8
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
207,6,2.4
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
208,5.9,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
209,6,2.5
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
210,5.9,2.7
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
201,5.9,2.6
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
202,6,3.4
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
203,6,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
204,6.2,2.8
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
205,6,3.7
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
206,6.1,2.8
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
207,6,3.1
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
208,6,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
209,5.9,2.9
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
210,5.9,3.5
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
201,5.9,2.7
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
202,5.8,3.3
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
203,6.1,2.8
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
204,6,2.5
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
205,6,2.8
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
206,5.9,3.4
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
207,5.9,2.9
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
208,5.8,3
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
209,5.8,2.9
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
210,5.8,3.3
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
202,5.9,3.8
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
203,5.9,3
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
204,5.9,2.9
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
205,5.9,3
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
206,5.9,2.9
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
207,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
208,5.9,3
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
209,5.8,3.2
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
210,5.9,3.7
